"Our AI";"0";"12";"0";"1";"2.0";"1";"2";"2";"0";"0";"1"
"Random";"0";"4";"0";"2";"2.0";"0";"1";"0";"0";"0";"1"
"Our AI";"1";"19";"4";"9";"1.875";"2";"4";"2";"0";"0";"0"
"Richard-Alphonse";"0";"15";"0";"2";"2.142857142857143";"2";"3";"1";"1";"0";"0"
"Random";"0";"9";"0";"7";"1.8";"2";"2";"1";"0";"0";"0"
"Our AI";"1";"25";"4";"3";"2.625";"1";"4";"1";"2";"0";"0"
"Richard-Alphonse";"0";"14";"0";"0";"2.0";"2";"4";"1";"0";"0";"0"
"Random";"0";"8";"0";"8";"2.0";"1";"2";"0";"1";"0";"0"
"Our AI";"1";"25";"4";"4";"2.625";"2";"3";"2";"1";"0";"0"
"Richard-Alphonse";"0";"16";"0";"3";"3.2";"0";"3";"1";"0";"0";"1"
"Random";"0";"10";"0";"3";"3.3333333333333335";"0";"1";"2";"0";"0";"0"
"Our AI";"1";"21";"4";"6";"2.125";"2";"3";"3";"0";"0";"0"
"Richard-Alphonse";"0";"18";"0";"0";"2.5714285714285716";"1";"4";"1";"1";"0";"0"
"Random";"0";"9";"0";"4";"3.0";"0";"3";"0";"0";"0";"0"
"Richard-Alphonse";"1";"29";"7";"1";"2.75";"1";"4";"1";"1";"0";"1"
"Our AI";"0";"22";"0";"5";"3.142857142857143";"1";"3";"0";"1";"0";"2"
"Random";"0";"10";"0";"2";"2.5";"1";"2";"0";"0";"0";"1"
"Our AI";"1";"25";"7";"4";"2.25";"2";"1";"3";"1";"0";"1"
"Richard-Alphonse";"0";"17";"0";"0";"2.4285714285714284";"1";"3";"2";"1";"0";"0"
"Random";"0";"10";"0";"9";"2.5";"0";"2";"1";"1";"0";"0"
"Richard-Alphonse";"1";"23";"4";"0";"2.375";"1";"3";"3";"1";"0";"0"
"Our AI";"0";"22";"0";"7";"3.142857142857143";"1";"4";"0";"1";"0";"1"
"Random";"0";"14";"0";"4";"2.8";"0";"3";"0";"1";"0";"1"
"Richard-Alphonse";"1";"22";"4";"1";"2.25";"2";"3";"1";"2";"0";"0"
"Our AI";"0";"15";"0";"12";"2.142857142857143";"2";"4";"0";"0";"0";"1"
"Random";"0";"8";"0";"18";"2.6666666666666665";"0";"2";"0";"0";"0";"1"
"Our AI";"1";"24";"7";"5";"2.125";"2";"3";"1";"1";"0";"1"
"Richard-Alphonse";"0";"13";"0";"0";"1.8571428571428572";"2";"2";"2";"1";"0";"0"
"Random";"0";"6";"0";"1";"3.0";"0";"1";"0";"0";"0";"1"
"Our AI";"1";"20";"4";"2";"2.0";"3";"3";"2";"0";"0";"0"
"Richard-Alphonse";"0";"12";"0";"0";"2.4";"2";"1";"2";"0";"0";"0"
"Random";"0";"8";"0";"10";"4.0";"1";"1";"0";"0";"0";"0"
"Richard-Alphonse";"1";"34";"7";"2";"3.375";"2";"1";"2";"1";"0";"2"
"Our AI";"0";"22";"0";"15";"3.142857142857143";"2";"3";"1";"0";"0";"1"
"Random";"0";"8";"0";"2";"2.6666666666666665";"0";"2";"0";"0";"0";"1"
"Our AI";"1";"22";"4";"11";"2.25";"2";"5";"0";"1";"0";"0"
"Random";"0";"10";"0";"4";"2.5";"1";"1";"1";"1";"0";"0"
"Richard-Alphonse";"0";"8";"0";"0";"2.0";"1";"0";"2";"1";"0";"0"
"Richard-Alphonse";"1";"25";"4";"3";"2.625";"1";"3";"2";"2";"0";"0"
"Random";"0";"11";"0";"1";"3.6666666666666665";"0";"1";"0";"2";"0";"0"
"Our AI";"0";"6";"0";"1";"1.5";"0";"3";"1";"0";"0";"0"
"Our AI";"1";"26";"2";"3";"3.4285714285714284";"1";"2";"0";"2";"0";"2"
"Richard-Alphonse";"0";"20";"4";"1";"2.0";"2";"3";"2";"1";"0";"0"
"Random";"0";"6";"0";"2";"2.0";"1";"2";"0";"0";"0";"0"
"Our AI";"1";"25";"7";"3";"2.25";"2";"2";"1";"2";"0";"1"
"Richard-Alphonse";"0";"12";"0";"1";"2.0";"3";"2";"0";"0";"0";"1"
"Random";"0";"8";"0";"6";"2.6666666666666665";"0";"2";"0";"1";"0";"0"
"Our AI";"1";"20";"4";"7";"2.0";"2";"3";"2";"1";"0";"0"
"Richard-Alphonse";"0";"13";"0";"0";"1.8571428571428572";"2";"3";"2";"0";"0";"0"
"Random";"0";"5";"0";"2";"2.5";"0";"0";"2";"0";"0";"0"
"Our AI";"1";"18";"4";"3";"1.75";"2";"3";"2";"1";"0";"0"
"Richard-Alphonse";"0";"10";"0";"0";"2.0";"1";"2";"2";"0";"0";"0"
"Random";"0";"7";"0";"6";"3.5";"0";"0";"2";"0";"0";"0"
"Richard-Alphonse";"1";"25";"4";"1";"2.625";"0";"4";"2";"2";"0";"0"
"Our AI";"0";"20";"0";"2";"2.857142857142857";"2";"2";"2";"1";"0";"0"
"Random";"0";"17";"0";"5";"3.4";"0";"2";"1";"1";"0";"1"
"Richard-Alphonse";"1";"20";"4";"3";"2.0";"2";"3";"2";"1";"0";"0"
"Our AI";"0";"20";"2";"3";"2.25";"0";"3";"3";"2";"0";"0"
"Random";"0";"8";"0";"6";"2.6666666666666665";"0";"0";"1";"1";"0";"1"
"Our AI";"1";"21";"4";"4";"2.125";"2";"4";"2";"0";"0";"0"
"Richard-Alphonse";"0";"15";"0";"1";"2.142857142857143";"1";"3";"2";"1";"0";"0"
"Random";"0";"14";"2";"10";"4.0";"0";"0";"1";"0";"0";"2"
"Our AI";"1";"28";"7";"6";"2.625";"2";"2";"2";"1";"0";"1"
"Richard-Alphonse";"0";"17";"0";"0";"2.4285714285714284";"1";"2";"3";"1";"0";"0"
"Random";"0";"14";"0";"8";"2.3333333333333335";"0";"1";"4";"1";"0";"0"
"Richard-Alphonse";"1";"20";"4";"1";"2.0";"2";"3";"2";"1";"0";"0"
"Random";"0";"19";"0";"6";"3.1666666666666665";"1";"2";"0";"2";"0";"1"
"Our AI";"0";"15";"0";"5";"2.142857142857143";"2";"2";"2";"1";"0";"0"
"Richard-Alphonse";"1";"25";"0";"1";"3.5714285714285716";"3";"2";"0";"1";"0";"1"
"Our AI";"0";"20";"4";"8";"2.0";"2";"4";"2";"0";"0";"0"
"Random";"0";"12";"0";"3";"3.0";"0";"0";"3";"0";"0";"1"
"Richard-Alphonse";"1";"28";"4";"1";"3.0";"1";"2";"0";"3";"0";"2"
"Our AI";"0";"16";"0";"3";"2.2857142857142856";"2";"2";"1";"2";"0";"0"
"Random";"0";"7";"0";"3";"3.5";"0";"1";"0";"1";"0";"0"
"Richard-Alphonse";"1";"21";"4";"1";"2.125";"1";"3";"3";"1";"0";"0"
"Our AI";"0";"13";"0";"0";"1.8571428571428572";"1";"3";"2";"0";"0";"1"
"Random";"0";"13";"2";"4";"2.75";"1";"1";"1";"0";"0";"1"
"Our AI";"1";"25";"4";"8";"2.625";"1";"2";"3";"0";"0";"2"
"Richard-Alphonse";"0";"13";"0";"0";"1.8571428571428572";"1";"2";"3";"0";"0";"1"
"Random";"0";"5";"0";"10";"2.5";"1";"1";"0";"0";"0";"0"
"Richard-Alphonse";"1";"22";"4";"2";"2.25";"1";"4";"2";"1";"0";"0"
"Our AI";"0";"5";"0";"1";"1.25";"1";"2";"1";"0";"0";"0"
"Random";"0";"3";"0";"5";"1.5";"0";"2";"0";"0";"0";"0"
"Richard-Alphonse";"1";"25";"7";"1";"2.25";"2";"3";"1";"1";"0";"1"
"Our AI";"0";"15";"0";"2";"2.5";"1";"3";"2";"0";"0";"0"
"Random";"0";"5";"0";"3";"1.6666666666666667";"0";"2";"1";"0";"0";"0"
"Richard-Alphonse";"1";"24";"4";"1";"2.5";"2";"4";"1";"1";"0";"0"
"Our AI";"0";"6";"0";"3";"1.5";"1";"2";"1";"0";"0";"0"
"Random";"0";"6";"0";"3";"3.0";"0";"0";"1";"1";"0";"0"
"Our AI";"1";"22";"4";"4";"2.25";"2";"2";"2";"2";"0";"0"
"Richard-Alphonse";"0";"15";"0";"4";"3.0";"1";"1";"2";"0";"0";"1"
"Random";"0";"7";"0";"7";"2.3333333333333335";"0";"1";"1";"1";"0";"0"
"Our AI";"1";"22";"4";"1";"2.25";"2";"3";"2";"1";"0";"0"
"Random";"0";"21";"3";"0";"2.5714285714285716";"2";"2";"1";"1";"0";"1"
"Richard-Alphonse";"0";"16";"0";"0";"2.2857142857142856";"2";"2";"2";"1";"0";"0"
"Our AI";"1";"27";"4";"4";"2.875";"1";"3";"2";"0";"0";"2"
"Richard-Alphonse";"0";"15";"0";"1";"2.142857142857143";"1";"3";"2";"1";"0";"0"
"Random";"0";"5";"0";"7";"1.6666666666666667";"0";"2";"1";"0";"0";"0"
"Richard-Alphonse";"1";"21";"4";"1";"2.125";"3";"3";"1";"1";"0";"0"
"Our AI";"0";"11";"0";"3";"2.2";"2";"2";"1";"0";"0";"0"
"Random";"0";"8";"0";"10";"2.6666666666666665";"0";"1";"1";"1";"0";"0"
"Our AI";"1";"22";"4";"10";"2.25";"1";"3";"3";"0";"0";"1"
"Richard-Alphonse";"0";"16";"3";"0";"2.1666666666666665";"1";"1";"2";"1";"0";"1"
"Random";"0";"6";"0";"5";"3.0";"0";"2";"0";"0";"0";"0"
"Our AI";"1";"25";"2";"15";"3.2857142857142856";"0";"3";"1";"2";"0";"1"
"Richard-Alphonse";"0";"22";"4";"0";"2.25";"4";"2";"1";"1";"0";"0"
"Random";"0";"17";"0";"2";"2.8333333333333335";"1";"3";"0";"1";"0";"1"
"Our AI";"1";"31";"7";"3";"3.0";"2";"2";"1";"2";"0";"1"
"Richard-Alphonse";"0";"27";"0";"0";"3.857142857142857";"1";"3";"0";"1";"0";"2"
"Random";"0";"17";"0";"1";"3.4";"0";"2";"0";"1";"0";"2"
"Richard-Alphonse";"1";"23";"4";"0";"2.375";"1";"3";"3";"1";"0";"0"
"Our AI";"0";"13";"0";"5";"1.8571428571428572";"2";"3";"1";"1";"0";"0"
"Random";"0";"12";"0";"4";"2.4";"1";"0";"3";"1";"0";"0"
"Richard-Alphonse";"1";"23";"4";"0";"2.7142857142857144";"2";"2";"1";"2";"0";"0"
"Our AI";"0";"13";"0";"3";"2.1666666666666665";"2";"2";"1";"1";"0";"0"
"Random";"0";"6";"0";"9";"3.0";"0";"1";"0";"1";"0";"0"
"Our AI";"1";"27";"7";"3";"2.5";"2";"2";"2";"1";"0";"1"
"Richard-Alphonse";"0";"12";"0";"1";"1.7142857142857142";"2";"2";"2";"0";"0";"1"
"Random";"0";"10";"0";"4";"3.3333333333333335";"0";"0";"1";"1";"0";"1"
"Our AI";"1";"21";"4";"6";"2.125";"2";"3";"2";"1";"0";"0"
"Richard-Alphonse";"0";"13";"0";"0";"1.8571428571428572";"1";"2";"3";"1";"0";"0"
"Random";"0";"7";"0";"12";"1.75";"0";"1";"3";"0";"0";"0"
"Richard-Alphonse";"1";"25";"5";"1";"2.857142857142857";"1";"3";"1";"1";"0";"1"
"Our AI";"0";"22";"4";"3";"2.25";"1";"3";"3";"1";"0";"0"
"Random";"0";"17";"0";"5";"3.4";"1";"1";"1";"2";"0";"0"
"Our AI";"1";"28";"4";"1";"3.0";"1";"4";"1";"0";"0";"2"
"Richard-Alphonse";"0";"16";"3";"8";"1.8571428571428572";"1";"3";"1";"1";"0";"1"
"Random";"0";"8";"0";"10";"2.6666666666666665";"0";"1";"0";"1";"0";"1"
"Richard-Alphonse";"1";"27";"7";"1";"2.5";"1";"3";"2";"1";"0";"1"
"Random";"0";"9";"0";"1";"3.0";"0";"1";"1";"0";"0";"1"
"Our AI";"0";"7";"0";"5";"1.4";"1";"3";"1";"0";"0";"0"
"Richard-Alphonse";"1";"19";"0";"1";"3.1666666666666665";"3";"2";"0";"0";"0";"1"
"Our AI";"0";"18";"4";"3";"1.75";"3";"3";"2";"0";"0";"0"
"Random";"0";"3";"0";"2";"3.0";"1";"0";"0";"0";"0";"0"
"Our AI";"1";"28";"7";"1";"2.625";"1";"2";"3";"1";"0";"1"
"Richard-Alphonse";"0";"18";"0";"1";"2.5714285714285716";"0";"3";"2";"0";"0";"2"
"Random";"0";"4";"0";"9";"2.0";"0";"1";"1";"0";"0";"0"
"Our AI";"1";"29";"7";"2";"2.75";"2";"3";"1";"1";"0";"1"
"Richard-Alphonse";"0";"22";"3";"0";"2.7142857142857144";"2";"2";"1";"1";"0";"1"
"Random";"0";"11";"0";"11";"2.2";"3";"1";"1";"0";"0";"0"
"Richard-Alphonse";"1";"20";"4";"0";"2.0";"2";"3";"2";"1";"0";"0"
"Our AI";"0";"13";"0";"4";"1.8571428571428572";"2";"3";"1";"0";"0";"1"
"Random";"0";"7";"0";"4";"2.3333333333333335";"0";"1";"1";"1";"0";"0"
"Our AI";"1";"20";"4";"1";"2.0";"3";"2";"2";"1";"0";"0"
"Richard-Alphonse";"0";"18";"3";"0";"2.5";"1";"2";"1";"1";"0";"1"
"Random";"0";"5";"0";"11";"2.5";"1";"0";"0";"1";"0";"0"
"Richard-Alphonse";"1";"34";"7";"1";"3.375";"2";"2";"1";"1";"0";"2"
"Our AI";"0";"20";"0";"3";"3.3333333333333335";"1";"2";"1";"2";"0";"0"
"Random";"0";"9";"0";"3";"2.25";"0";"3";"0";"1";"0";"0"
"Our AI";"1";"19";"4";"11";"1.875";"2";"3";"2";"0";"0";"1"
"Richard-Alphonse";"0";"10";"0";"0";"2.0";"1";"0";"3";"0";"0";"1"
"Random";"0";"5";"0";"7";"2.5";"1";"0";"1";"0";"0";"0"
"Our AI";"1";"25";"4";"4";"2.625";"1";"4";"1";"2";"0";"0"
"Richard-Alphonse";"0";"19";"3";"1";"2.6666666666666665";"1";"2";"1";"1";"0";"1"
"Random";"0";"10";"0";"2";"2.5";"1";"3";"0";"0";"0";"0"
"Our AI";"1";"26";"7";"3";"2.375";"1";"2";"3";"1";"0";"1"
"Richard-Alphonse";"0";"21";"0";"1";"3.0";"1";"2";"2";"2";"0";"0"
"Random";"0";"12";"0";"1";"3.0";"0";"2";"2";"0";"0";"0"
"Richard-Alphonse";"1";"29";"2";"0";"3.857142857142857";"0";"3";"1";"0";"0";"3"
"Our AI";"0";"25";"7";"2";"2.25";"3";"2";"1";"1";"0";"1"
"Random";"0";"14";"0";"0";"4.666666666666667";"0";"0";"0";"1";"0";"2"
"Our AI";"1";"22";"4";"8";"2.25";"3";"3";"2";"0";"0";"0"
"Richard-Alphonse";"0";"14";"0";"2";"2.3333333333333335";"0";"3";"3";"0";"0";"0"
"Random";"0";"3";"0";"3";"1.5";"0";"2";"0";"0";"0";"0"
"Richard-Alphonse";"1";"27";"4";"2";"2.875";"1";"3";"2";"0";"0";"2"
"Our AI";"0";"20";"0";"2";"2.857142857142857";"2";"1";"3";"1";"0";"0"
"Random";"0";"12";"0";"3";"3.0";"0";"1";"2";"0";"0";"1"
"Richard-Alphonse";"1";"22";"4";"2";"2.25";"2";"3";"1";"2";"0";"0"
"Our AI";"0";"17";"0";"11";"2.8333333333333335";"1";"4";"0";"1";"0";"0"
"Random";"0";"5";"0";"4";"2.5";"1";"1";"0";"0";"0";"0"
"Our AI";"1";"32";"6";"7";"3.25";"0";"3";"2";"2";"0";"1"
"Random";"0";"15";"0";"1";"3.0";"2";"2";"0";"1";"0";"0"
"Richard-Alphonse";"0";"10";"0";"0";"3.3333333333333335";"1";"1";"0";"1";"0";"0"
"Richard-Alphonse";"1";"21";"4";"1";"2.125";"1";"3";"3";"1";"0";"0"
"Our AI";"0";"21";"2";"8";"2.375";"2";"4";"1";"1";"0";"0"
"Random";"0";"6";"0";"2";"3.0";"0";"0";"1";"1";"0";"0"
"Richard-Alphonse";"1";"29";"4";"1";"3.125";"1";"3";"2";"2";"0";"0"
"Our AI";"0";"22";"2";"9";"2.5";"1";"5";"1";"1";"0";"0"
"Random";"0";"16";"0";"8";"3.2";"0";"0";"2";"2";"0";"1"
"Richard-Alphonse";"1";"29";"6";"1";"2.875";"1";"5";"1";"0";"0";"1"
"Our AI";"0";"16";"2";"5";"1.75";"2";"3";"2";"1";"0";"0"
"Random";"0";"7";"0";"7";"1.75";"0";"2";"2";"0";"0";"0"
"Richard-Alphonse";"1";"27";"5";"1";"3.142857142857143";"1";"1";"3";"1";"0";"1"
"Our AI";"0";"24";"7";"3";"2.125";"1";"2";"3";"1";"0";"1"
"Random";"0";"8";"2";"0";"6.0";"0";"0";"0";"0";"0";"1"
"Our AI";"1";"26";"7";"2";"2.375";"1";"2";"2";"2";"0";"1"
"Random";"0";"13";"0";"1";"2.6";"2";"1";"1";"1";"0";"0"
"Richard-Alphonse";"0";"9";"0";"2";"1.8";"0";"2";"2";"1";"0";"0"
"Richard-Alphonse";"1";"17";"4";"1";"1.625";"2";"3";"2";"1";"0";"0"
"Our AI";"0";"17";"0";"7";"2.4285714285714284";"1";"4";"1";"1";"0";"0"
"Random";"0";"6";"0";"8";"3.0";"0";"2";"0";"0";"0";"0"
"Richard-Alphonse";"1";"18";"4";"0";"1.75";"2";"4";"2";"0";"0";"0"
"Our AI";"0";"4";"0";"3";"1.3333333333333333";"0";"2";"1";"0";"0";"0"
"Random";"0";"3";"0";"3";"3.0";"0";"1";"0";"0";"0";"0"
"Our AI";"1";"20";"4";"6";"2.0";"2";"3";"3";"0";"0";"0"
"Random";"0";"13";"0";"0";"2.6";"1";"2";"0";"0";"0";"2"
"Richard-Alphonse";"0";"9";"0";"1";"1.5";"2";"2";"2";"0";"0";"0"
"Our AI";"1";"22";"4";"6";"2.25";"2";"3";"2";"1";"0";"0"
"Richard-Alphonse";"0";"18";"0";"0";"2.5714285714285716";"2";"2";"2";"0";"0";"1"
"Random";"0";"5";"0";"11";"2.5";"0";"0";"1";"1";"0";"0"
"Our AI";"1";"22";"4";"8";"2.25";"2";"3";"2";"0";"0";"1"
"Richard-Alphonse";"0";"21";"3";"3";"2.5714285714285716";"1";"3";"1";"1";"0";"1"
"Random";"0";"10";"0";"7";"2.5";"0";"3";"0";"1";"0";"0"
"Our AI";"1";"29";"7";"7";"2.75";"1";"3";"2";"1";"0";"1"
"Random";"0";"7";"0";"0";"3.5";"0";"0";"0";"2";"0";"0"
"Richard-Alphonse";"0";"3";"0";"1";"1.5";"1";"0";"1";"0";"0";"0"
"Richard-Alphonse";"1";"19";"4";"0";"1.875";"1";"3";"3";"1";"0";"0"
"Our AI";"0";"14";"0";"4";"2.3333333333333335";"1";"3";"0";"2";"0";"0"
"Random";"0";"10";"0";"0";"2.5";"1";"1";"2";"0";"0";"0"
"Richard-Alphonse";"1";"21";"4";"3";"2.125";"1";"4";"2";"1";"0";"0"
"Our AI";"0";"12";"0";"2";"1.7142857142857142";"2";"3";"2";"0";"0";"0"
"Random";"0";"11";"0";"1";"3.6666666666666665";"0";"0";"2";"1";"0";"0"
"Our AI";"1";"19";"4";"5";"2.142857142857143";"2";"3";"1";"1";"0";"0"
"Random";"0";"18";"3";"2";"2.5";"1";"2";"1";"1";"0";"1"
"Richard-Alphonse";"0";"12";"0";"2";"1.7142857142857142";"3";"2";"1";"1";"0";"0"
"Richard-Alphonse";"1";"22";"4";"0";"2.25";"1";"4";"2";"1";"0";"0"
"Our AI";"0";"11";"0";"5";"1.8333333333333333";"2";"3";"1";"0";"0";"0"
"Random";"0";"11";"0";"4";"3.6666666666666665";"1";"1";"0";"0";"0";"1"
"Richard-Alphonse";"1";"20";"4";"0";"2.0";"1";"3";"3";"1";"0";"0"
"Our AI";"0";"6";"0";"3";"1.5";"2";"1";"1";"0";"0";"0"
"Random";"0";"4";"0";"5";"4.0";"0";"0";"0";"1";"0";"0"
"Our AI";"1";"18";"4";"7";"1.75";"2";"3";"2";"1";"0";"0"
"Richard-Alphonse";"0";"7";"0";"2";"1.75";"1";"2";"1";"0";"0";"0"
"Random";"0";"6";"0";"5";"2.0";"0";"2";"1";"0";"0";"0"
"Richard-Alphonse";"1";"29";"4";"1";"3.125";"1";"4";"0";"1";"0";"2"
"Our AI";"0";"20";"0";"2";"3.3333333333333335";"2";"1";"0";"1";"0";"2"
"Random";"0";"10";"0";"2";"2.5";"1";"2";"0";"0";"0";"1"
"Richard-Alphonse";"1";"24";"4";"2";"2.5";"2";"5";"0";"1";"0";"0"
"Our AI";"0";"18";"0";"2";"3.6";"1";"1";"1";"2";"0";"0"
"Random";"0";"7";"0";"10";"2.3333333333333335";"1";"1";"1";"0";"0";"0"
"Our AI";"1";"25";"7";"3";"2.25";"2";"2";"2";"1";"0";"1"
"Richard-Alphonse";"0";"22";"3";"1";"2.7142857142857144";"2";"1";"1";"1";"0";"2"
"Random";"0";"22";"0";"2";"4.4";"0";"1";"1";"1";"0";"2"
"Richard-Alphonse";"1";"21";"4";"1";"2.125";"2";"3";"2";"1";"0";"0"
"Our AI";"0";"19";"2";"4";"2.125";"1";"3";"2";"2";"0";"0"
"Random";"0";"5";"0";"8";"2.5";"1";"1";"0";"0";"0";"0"
"Richard-Alphonse";"1";"30";"7";"0";"2.875";"1";"2";"2";"2";"0";"1"
"Our AI";"0";"19";"2";"3";"2.4285714285714284";"1";"3";"1";"2";"0";"0"
"Random";"0";"7";"0";"3";"1.75";"1";"2";"0";"1";"0";"0"
"Our AI";"1";"23";"4";"3";"2.375";"1";"2";"4";"1";"0";"0"
"Richard-Alphonse";"0";"14";"0";"0";"2.8";"1";"2";"1";"1";"0";"0"
"Random";"0";"4";"0";"4";"2.0";"0";"0";"2";"0";"0";"0"
"Our AI";"1";"18";"4";"4";"1.75";"2";"4";"2";"0";"0";"0"
"Richard-Alphonse";"0";"13";"0";"1";"2.1666666666666665";"1";"3";"1";"1";"0";"0"
"Random";"0";"4";"0";"8";"2.0";"0";"1";"1";"0";"0";"0"
"Our AI";"1";"21";"4";"2";"2.125";"3";"3";"1";"1";"0";"0"
"Richard-Alphonse";"0";"16";"0";"1";"2.2857142857142856";"2";"2";"3";"0";"0";"0"
"Random";"0";"16";"0";"2";"3.2";"0";"2";"1";"1";"0";"1"
"Our AI";"1";"25";"7";"5";"2.5714285714285716";"2";"2";"1";"1";"0";"1"
"Richard-Alphonse";"0";"13";"0";"0";"2.6";"0";"2";"2";"1";"0";"0"
"Random";"0";"11";"0";"2";"2.75";"0";"2";"1";"0";"0";"1"
"Richard-Alphonse";"1";"26";"7";"0";"2.375";"1";"3";"2";"1";"0";"1"
"Our AI";"0";"26";"2";"1";"3.0";"2";"3";"2";"0";"0";"1"
"Random";"0";"7";"0";"4";"3.5";"1";"1";"0";"0";"0";"0"
"Our AI";"1";"24";"7";"3";"2.125";"2";"2";"2";"1";"0";"1"
"Random";"0";"16";"2";"0";"3.5";"0";"1";"1";"0";"0";"2"
"Richard-Alphonse";"0";"13";"0";"3";"2.1666666666666665";"2";"2";"1";"0";"0";"1"
"Richard-Alphonse";"1";"32";"9";"0";"2.875";"2";"2";"2";"1";"0";"1"
"Random";"0";"21";"2";"8";"4.75";"0";"0";"0";"1";"0";"3"
"Our AI";"0";"12";"0";"4";"2.0";"2";"2";"1";"1";"0";"0"
"Our AI";"1";"23";"4";"4";"2.375";"2";"3";"3";"0";"0";"0"
"Richard-Alphonse";"0";"16";"0";"2";"2.2857142857142856";"1";"4";"0";"2";"0";"0"
"Random";"0";"12";"0";"5";"2.4";"1";"1";"2";"1";"0";"0"
"Richard-Alphonse";"1";"20";"4";"0";"2.0";"2";"3";"3";"0";"0";"0"
"Random";"0";"17";"0";"4";"2.8333333333333335";"2";"2";"1";"1";"0";"0"
"Our AI";"0";"14";"0";"4";"2.0";"1";"3";"2";"0";"0";"1"
"Richard-Alphonse";"1";"28";"7";"0";"2.625";"2";"3";"1";"1";"0";"1"
"Our AI";"0";"12";"0";"5";"1.7142857142857142";"3";"3";"1";"0";"0";"0"
"Random";"0";"4";"0";"3";"2.0";"1";"1";"0";"0";"0";"0"
"Our AI";"1";"21";"4";"3";"2.125";"1";"3";"2";"2";"0";"0"
"Random";"0";"7";"0";"5";"3.5";"1";"1";"0";"0";"0";"0"
"Richard-Alphonse";"0";"3";"0";"1";"1.5";"0";"1";"1";"0";"0";"0"
"Our AI";"1";"17";"4";"3";"1.8571428571428572";"2";"2";"2";"1";"0";"0"
"Richard-Alphonse";"0";"11";"0";"2";"2.2";"1";"2";"1";"0";"0";"1"
"Random";"0";"9";"0";"3";"2.25";"1";"1";"1";"0";"0";"1"
"Richard-Alphonse";"1";"29";"4";"1";"3.125";"0";"3";"1";"3";"0";"1"
"Random";"0";"9";"0";"3";"3.0";"1";"0";"0";"2";"0";"0"
"Our AI";"0";"7";"0";"3";"1.75";"0";"2";"1";"1";"0";"0"
"Our AI";"1";"27";"7";"10";"2.5";"1";"4";"1";"1";"0";"1"
"Richard-Alphonse";"0";"12";"0";"2";"1.7142857142857142";"1";"3";"2";"1";"0";"0"
"Random";"0";"10";"0";"7";"2.5";"0";"3";"1";"0";"0";"0"
"Our AI";"1";"27";"4";"3";"2.875";"2";"2";"2";"2";"0";"0"
"Richard-Alphonse";"0";"18";"0";"1";"2.5714285714285716";"0";"3";"3";"1";"0";"0"
"Random";"0";"5";"0";"2";"5.0";"0";"0";"0";"0";"0";"1"
"Our AI";"1";"22";"4";"3";"2.25";"2";"2";"3";"0";"0";"1"
"Richard-Alphonse";"0";"13";"0";"1";"1.8571428571428572";"2";"3";"1";"1";"0";"0"
"Random";"0";"11";"0";"4";"2.2";"1";"2";"1";"0";"0";"1"
"Richard-Alphonse";"1";"22";"4";"5";"2.25";"0";"3";"3";"1";"0";"1"
"Random";"0";"17";"0";"2";"3.4";"2";"1";"0";"1";"0";"1"
"Our AI";"0";"9";"0";"2";"1.5";"1";"3";"2";"0";"0";"0"
"Our AI";"1";"19";"4";"6";"1.875";"3";"3";"1";"1";"0";"0"
"Richard-Alphonse";"0";"16";"0";"0";"2.2857142857142856";"2";"3";"2";"0";"0";"0"
"Random";"0";"11";"0";"6";"1.8333333333333333";"2";"2";"2";"0";"0";"0"
"Our AI";"1";"28";"7";"4";"2.625";"1";"3";"1";"1";"0";"2"
"Random";"0";"17";"0";"0";"2.8333333333333335";"0";"2";"1";"1";"0";"2"
"Richard-Alphonse";"0";"16";"0";"0";"2.2857142857142856";"0";"3";"2";"1";"0";"1"
"Our AI";"1";"27";"7";"2";"2.5";"2";"3";"1";"1";"0";"1"
"Richard-Alphonse";"0";"8";"0";"0";"1.6";"2";"2";"1";"0";"0";"0"
"Random";"0";"5";"0";"2";"2.5";"0";"1";"1";"0";"0";"0"
"Our AI";"1";"21";"4";"7";"2.125";"2";"4";"1";"1";"0";"0"
"Richard-Alphonse";"0";"20";"0";"2";"2.857142857142857";"0";"2";"2";"1";"0";"2"
"Random";"0";"11";"0";"0";"2.75";"1";"0";"1";"1";"0";"1"
"Our AI";"1";"23";"7";"1";"2.0";"2";"2";"2";"1";"0";"1"
"Richard-Alphonse";"0";"12";"0";"1";"1.7142857142857142";"2";"2";"3";"0";"0";"0"
"Random";"0";"7";"0";"3";"3.5";"0";"1";"1";"0";"0";"0"
"Our AI";"1";"29";"4";"6";"3.125";"3";"2";"1";"0";"0";"2"
"Richard-Alphonse";"0";"13";"0";"3";"1.8571428571428572";"2";"2";"2";"1";"0";"0"
"Random";"0";"10";"0";"3";"2.5";"2";"0";"1";"1";"0";"0"
"Our AI";"1";"25";"4";"2";"2.625";"3";"1";"3";"1";"0";"0"
"Richard-Alphonse";"0";"17";"0";"0";"2.8333333333333335";"2";"1";"2";"1";"0";"0"
"Random";"0";"10";"0";"1";"3.3333333333333335";"2";"0";"0";"1";"0";"0"
"Richard-Alphonse";"1";"26";"7";"0";"2.375";"1";"3";"2";"1";"0";"1"
"Our AI";"0";"7";"0";"3";"1.75";"1";"2";"0";"1";"0";"0"
"Random";"0";"5";"0";"3";"2.5";"0";"1";"0";"1";"0";"0"
"Our AI";"1";"28";"7";"5";"2.625";"3";"2";"1";"1";"0";"1"
